gameId,trialNum,repNum,tangram,condition,text
x8BXJBHh3RxchPoHv,23,1,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,24,2,C,5_rotate,ghost leaning left
x8BXJBHh3RxchPoHv,25,2,A,5_rotate,person hanging off ledge
x8BXJBHh3RxchPoHv,26,2,E,5_rotate,bunny rabbit
x8BXJBHh3RxchPoHv,27,2,L,5_rotate,crouching facing right
x8BXJBHh3RxchPoHv,28,2,J,5_rotate,blocky body
x8BXJBHh3RxchPoHv,29,2,B,5_rotate,kneeling with arms on each side looking down slightly
x8BXJBHh3RxchPoHv,30,2,K,5_rotate,kneeling facing right
x8BXJBHh3RxchPoHv,31,2,G,5_rotate,dancing emoji
x8BXJBHh3RxchPoHv,32,2,H,5_rotate,baby swaddled
x8BXJBHh3RxchPoHv,33,2,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,34,2,D,5_rotate,giving sermon facing left
x8BXJBHh3RxchPoHv,35,2,F,5_rotate,sitting down facing left knees up
x8BXJBHh3RxchPoHv,36,3,H,5_rotate,swaddled baby
x8BXJBHh3RxchPoHv,37,3,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,38,3,E,5_rotate,bunny rabbit
x8BXJBHh3RxchPoHv,39,3,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,40,3,J,5_rotate,blocky body arm to the right
x8BXJBHh3RxchPoHv,41,3,B,5_rotate,looking down slightly kneeling on the ground right arm higher than the other no kneeling
x8BXJBHh3RxchPoHv,42,3,K,5_rotate,"kneeling, arms up to the right, feet up"
x8BXJBHh3RxchPoHv,43,3,G,5_rotate,dancer
x8BXJBHh3RxchPoHv,44,3,L,5_rotate,crouching arms up facing right
x8BXJBHh3RxchPoHv,45,3,F,5_rotate,sitting down facing left knees up
x8BXJBHh3RxchPoHv,46,3,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,47,3,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,48,4,L,5_rotate,crouching
x8BXJBHh3RxchPoHv,49,4,J,5_rotate,blocky
x8BXJBHh3RxchPoHv,50,4,E,5_rotate,bunny
x8BXJBHh3RxchPoHv,51,4,I,5_rotate,skater
x8BXJBHh3RxchPoHv,52,4,G,5_rotate,dancing emoji
x8BXJBHh3RxchPoHv,53,4,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,54,4,B,5_rotate,arms either side facing right
x8BXJBHh3RxchPoHv,55,4,H,5_rotate,swaddled
x8BXJBHh3RxchPoHv,56,4,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,57,4,F,5_rotate,facing left knees up
x8BXJBHh3RxchPoHv,58,4,K,5_rotate,praying right edge of triangle behind
x8BXJBHh3RxchPoHv,59,4,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,60,5,I,5_rotate,skater
x8BXJBHh3RxchPoHv,61,5,B,5_rotate,kneeling both arms out
x8BXJBHh3RxchPoHv,62,5,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,63,5,L,5_rotate,crouching
x8BXJBHh3RxchPoHv,64,5,G,5_rotate,dancer emoji
x8BXJBHh3RxchPoHv,65,5,J,5_rotate,blocky
x8BXJBHh3RxchPoHv,66,5,K,5_rotate,praying person
x8BXJBHh3RxchPoHv,67,5,E,5_rotate,bunny
x8BXJBHh3RxchPoHv,68,5,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,69,5,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,70,5,F,5_rotate,sitting down knees up facing left
x8BXJBHh3RxchPoHv,71,5,H,5_rotate,swaddled
zviCQXNM4xWoYTmoY,0,0,K,no_rotate,"the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back yeah like a diamond"
zviCQXNM4xWoYTmoY,1,0,B,no_rotate,"I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head Hard to describe the main body isn't a clear shape, but the diamond and triangle on the top are clear"
zviCQXNM4xWoYTmoY,2,0,J,no_rotate,okay it has a straight left edge and a diamond on the top sort of like half a candle
zviCQXNM4xWoYTmoY,3,0,C,no_rotate,person leaning backwards with arms in the air
zviCQXNM4xWoYTmoY,4,0,L,no_rotate,"person bending their knees and holding hands out in front of them diamond head just bending knees, not kneeling down"
zviCQXNM4xWoYTmoY,5,0,E,no_rotate,two triangles on the head body is triangle body looks like a mountain
zviCQXNM4xWoYTmoY,6,0,G,no_rotate,"erm like lots of weird shapes Doesn't look like anything flat base bottom left, diamond near the top, small triangle bottom right"
zviCQXNM4xWoYTmoY,7,0,A,no_rotate,"like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them lifting the foot up in front of them not behind"
zviCQXNM4xWoYTmoY,8,0,H,no_rotate,boring shape just one big shape and a diamond on top Like the candle one but not a flat top under the diamond yeah sticks out a bit
zviCQXNM4xWoYTmoY,9,0,D,no_rotate,like a priest holding hands out little feet sticking out at the bottom yeah facing left
zviCQXNM4xWoYTmoY,10,0,F,no_rotate,"person sitting down with legs out in front of them, facing left, head hanging forwards a bit"
zviCQXNM4xWoYTmoY,11,0,I,no_rotate,like an ice skater with two triangles sticking out to the left and a tiny one at the right
zviCQXNM4xWoYTmoY,12,1,E,no_rotate,the one with two triangles on the top
zviCQXNM4xWoYTmoY,13,1,F,no_rotate,person sitting with legs out bent to the left again
zviCQXNM4xWoYTmoY,14,1,G,no_rotate,the weird shapes again that doesn't look like anything small triangle in bottom right yeah flat bottom to the left
zviCQXNM4xWoYTmoY,15,1,B,no_rotate,"diamond and triangle near the top, the rest is one big shape"
zviCQXNM4xWoYTmoY,16,1,K,no_rotate,"person kneeling on the floor with feet sticking up behind them, arms out in front Facing right think it was the first one we did"
zviCQXNM4xWoYTmoY,17,1,C,no_rotate,leaning backwards with arms up
zviCQXNM4xWoYTmoY,18,1,L,no_rotate,"bending knees, facing right, arms out in front"
zviCQXNM4xWoYTmoY,19,1,D,no_rotate,priest facing left arms out
zviCQXNM4xWoYTmoY,20,1,J,no_rotate,"candle one flat edge on left and top, diamond on top"
zviCQXNM4xWoYTmoY,21,1,H,no_rotate,"the one that one person thought was the candle one haha one big shape, diamond bit at the top, small triangle sticking out bottom right"
zviCQXNM4xWoYTmoY,22,1,A,no_rotate,"person facing left lifting foot up in front of them, leaning head back"
zviCQXNM4xWoYTmoY,23,1,I,no_rotate,ice skater with leg out behind
zviCQXNM4xWoYTmoY,24,2,K,no_rotate,"first one again kneeling on floor, feet sticking up behind, facing right, arms out in front"
zviCQXNM4xWoYTmoY,25,2,G,no_rotate,weird shapes one with small triangle bottom right and flat base diamond top left
zviCQXNM4xWoYTmoY,26,2,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,27,2,D,no_rotate,priest
zviCQXNM4xWoYTmoY,28,2,A,no_rotate,"lifting foot up in front, holding cloth"
zviCQXNM4xWoYTmoY,29,2,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,30,2,E,no_rotate,bunny one with two triangles at the top
zviCQXNM4xWoYTmoY,31,2,H,no_rotate,"the one that isn't the candle one one big shape and diamond at the top, triangle bottom right"
zviCQXNM4xWoYTmoY,32,2,B,no_rotate,dog diamond and triangle at the top
zviCQXNM4xWoYTmoY,33,2,F,no_rotate,person sitting facing left with legs out bent in front of them
zviCQXNM4xWoYTmoY,34,2,L,no_rotate,"bending knees and holding hands out, facing right"
zviCQXNM4xWoYTmoY,35,2,J,no_rotate,candle
zviCQXNM4xWoYTmoY,36,3,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,37,3,B,no_rotate,dog
zviCQXNM4xWoYTmoY,38,3,L,no_rotate,bending knees hands out again
zviCQXNM4xWoYTmoY,39,3,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,40,3,K,no_rotate,"kneeling on floor, feet sticking up behind, facing right, arms out in front"
zviCQXNM4xWoYTmoY,41,3,F,no_rotate,legs out bent in front facing left
zviCQXNM4xWoYTmoY,42,3,G,no_rotate,weird shapes one with small triangle bottom right and flat base
zviCQXNM4xWoYTmoY,43,3,D,no_rotate,priest
zviCQXNM4xWoYTmoY,44,3,J,no_rotate,candle
zviCQXNM4xWoYTmoY,45,3,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,46,3,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,47,3,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,48,4,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,49,4,B,no_rotate,dog
zviCQXNM4xWoYTmoY,50,4,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,51,4,F,no_rotate,legs out bent in front sitting
zviCQXNM4xWoYTmoY,52,4,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,53,4,G,no_rotate,weird shapes one
zviCQXNM4xWoYTmoY,54,4,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,55,4,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,56,4,L,no_rotate,bending knees arms out
zviCQXNM4xWoYTmoY,57,4,D,no_rotate,priest
zviCQXNM4xWoYTmoY,58,4,K,no_rotate,"kneeling on floor, feet sticking up behind arms out"
zviCQXNM4xWoYTmoY,59,4,J,no_rotate,candle
zviCQXNM4xWoYTmoY,60,5,K,no_rotate,kneeling on floor feet sticking up behind
zviCQXNM4xWoYTmoY,61,5,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,62,5,D,no_rotate,priest
zviCQXNM4xWoYTmoY,63,5,F,no_rotate,sitting with legs bent out in front
zviCQXNM4xWoYTmoY,64,5,B,no_rotate,dog
zviCQXNM4xWoYTmoY,65,5,G,no_rotate,weird shapes one
zviCQXNM4xWoYTmoY,66,5,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,67,5,J,no_rotate,candle
zviCQXNM4xWoYTmoY,68,5,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,69,5,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,70,5,L,no_rotate,bending knees
zviCQXNM4xWoYTmoY,71,5,C,no_rotate,leaning back arms up
